id,title,description,location,domain,required_skills,skill_requirements,job_type,duration,required_languages,posted_date,salary_range,employer_id
job_1750,Formateur - Projet Éducation & Formation,Description de l'offre d'emploi 1750 dans le domaine Éducation & Formation,Casablanca,Éducation & Formation,"['Gestion de Formation', 'Blended Learning', 'Tutorat', 'Instructional Design', 'Création de Cours']","{'Gestion de Formation': 2, 'Blended Learning': 2, 'Tutorat': 1, 'Instructional Design': 2, 'Création de Cours': 1}",Freelance,3 mois,['Arabe'],2025-02-26,434-1497 MAD/jour,employer_31
job_1751,Travel Planner - Projet Tourisme & Hôtellerie,Description de l'offre d'emploi 1751 dans le domaine Tourisme & Hôtellerie,Nador,Tourisme & Hôtellerie,"['Réservation', ""Organisation d'Événements"", 'Gestion de Restaurant']","{'Réservation': 5, ""Organisation d'Événements"": 2, 'Gestion de Restaurant': 4}",Contrat,1 mois,"['Arabe', 'Français']",2025-04-19,627-1231 MAD/jour,employer_54
job_1752,Ingénieur Électrique - Poste Ingénierie,Description de l'offre d'emploi 1752 dans le domaine Ingénierie,Fès,Ingénierie,"['Simulation', 'Conception Technique', 'MATLAB', 'Développement Durable']","{'Simulation': 3, 'Conception Technique': 4, 'MATLAB': 1, 'Développement Durable': 4}",Freelance,1 an,"['Anglais', 'Arabe', 'Français']",2025-04-04,492-1366 MAD/jour,employer_21
job_1753,Media Planner - Projet Communication,Description de l'offre d'emploi 1753 dans le domaine Communication,Meknès,Communication,"['Communication de Crise', 'Media Planning', 'Comptabilité Générale', 'Audit']","{'Communication de Crise': 3, 'Media Planning': 3, 'Comptabilité Générale': 4, 'Audit': 1}",Temps partiel,3 mois,"['Anglais', 'Arabe', 'Français']",2025-04-03,599-892 MAD/jour,employer_13
job_1754,Responsable Fiscal - Projet Finance & Comptabilité,Description de l'offre d'emploi 1754 dans le domaine Finance & Comptabilité,Remote (Maroc),Finance & Comptabilité,"['Audit', 'Budgétisation', 'Comptabilité Analytique', 'Reporting Financier', 'ERP Finance']","{'Audit': 5, 'Budgétisation': 3, 'Comptabilité Analytique': 3, 'Reporting Financier': 4, 'ERP Finance': 1}",Mission ponctuelle,1 an,"['Anglais', 'Arabe', 'Français']",2025-03-10,670-1178 MAD/jour,employer_73
job_1755,Pharmacien - Mission Santé,Description de l'offre d'emploi 1755 dans le domaine Santé,Remote (Maroc),Santé,"['Conseil Médical', 'Recherche Clinique', 'Qualité Sanitaire', 'Pharmacovigilance']","{'Conseil Médical': 2, 'Recherche Clinique': 4, 'Qualité Sanitaire': 1, 'Pharmacovigilance': 5}",Mission ponctuelle,6 mois,"['Anglais', 'Arabe']",2025-02-26,465-1467 MAD/jour,employer_84
job_1756,Enseignant - Poste Éducation & Formation,Description de l'offre d'emploi 1756 dans le domaine Éducation & Formation,Fès,Éducation & Formation,"['Évaluation', 'E-learning']","{'Évaluation': 5, 'E-learning': 3}",Contrat,1 mois,"['Arabe', 'Français']",2025-03-01,715-1393 MAD/jour,employer_98
job_1757,BIM Manager - Projet Architecture,Description de l'offre d'emploi 1757 dans le domaine Architecture,Taza,Architecture,"['Conception Architecturale', 'BIM']","{'Conception Architecturale': 4, 'BIM': 4}",Temps partiel,2 semaines,"['Arabe', 'Français']",2025-03-20,788-1447 MAD/jour,employer_75
job_1758,Responsable Événementiel - Mission Tourisme & Hôtellerie,Description de l'offre d'emploi 1758 dans le domaine Tourisme & Hôtellerie,Remote (Maroc),Tourisme & Hôtellerie,"['Gestion de Destination', 'Revenue Management', 'Gestion Hôtelière', 'Réservation']","{'Gestion de Destination': 2, 'Revenue Management': 5, 'Gestion Hôtelière': 5, 'Réservation': 4}",Freelance,1 semaine,"['Anglais', 'Arabe', 'Français']",2025-03-27,473-1126 MAD/jour,employer_37
job_1759,Sales Manager - Mission Commerce & Vente,Description de l'offre d'emploi 1759 dans le domaine Commerce & Vente,El Jadida,Commerce & Vente,"['CRM', 'Account Management', 'Category Management']","{'CRM': 1, 'Account Management': 5, 'Category Management': 1}",Freelance,1 mois,"['Arabe', 'Français']",2025-02-26,408-1338 MAD/jour,employer_18
job_1760,Urban Designer - Poste Architecture,Description de l'offre d'emploi 1760 dans le domaine Architecture,Marrakech,Architecture,"['Conception Architecturale', 'SketchUp', 'Aménagement Urbain']","{'Conception Architecturale': 5, 'SketchUp': 4, 'Aménagement Urbain': 4}",Temps plein,1 mois,['Français'],2025-04-17,654-1036 MAD/jour,employer_13
job_1761,Responsable Affaires Réglementaires - Mission Santé,Description de l'offre d'emploi 1761 dans le domaine Santé,El Jadida,Santé,"['Imagerie Médicale', 'Santé Digitale', 'Recherche Clinique', 'Business Development', 'CRM']","{'Imagerie Médicale': 3, 'Santé Digitale': 5, 'Recherche Clinique': 4, 'Business Development': 2, 'CRM': 2}",Mission ponctuelle,1 mois,"['Anglais', 'Arabe', 'Français']",2025-02-26,630-1401 MAD/jour,employer_69
job_1762,UI Designer - Poste Design & Création,Description de l'offre d'emploi 1762 dans le domaine Design & Création,El Jadida,Design & Création,"['Graphic Design', 'Animation', 'Illustration', 'Branding']","{'Graphic Design': 2, 'Animation': 5, 'Illustration': 4, 'Branding': 5}",Temps plein,1 semaine,"['Anglais', 'Arabe', 'Français']",2025-04-03,391-1100 MAD/jour,employer_59
job_1763,3D Artist - Poste Design & Création,Description de l'offre d'emploi 1763 dans le domaine Design & Création,Settat,Design & Création,"['InDesign', 'Photoshop', 'Illustrator', 'Packaging Design', 'Sketch', 'Docker']","{'InDesign': 2, 'Photoshop': 4, 'Illustrator': 3, 'Packaging Design': 1, 'Sketch': 4, 'Docker': 2}",Freelance,1 an,"['Arabe', 'Français']",2025-03-23,800-1045 MAD/jour,employer_54
job_1764,Marketing Automation Expert - Poste Marketing Digital,Description de l'offre d'emploi 1764 dans le domaine Marketing Digital,Mohammedia,Marketing Digital,"['Email Marketing', 'Affiliate Marketing']","{'Email Marketing': 3, 'Affiliate Marketing': 3}",Temps plein,3 mois,"['Anglais', 'Arabe']",2025-02-28,793-971 MAD/jour,employer_60
job_1765,Développeur Backend - Mission IT & Développement,Description de l'offre d'emploi 1765 dans le domaine IT & Développement,Casablanca,IT & Développement,"['Flutter', 'QA & Testing']","{'Flutter': 2, 'QA & Testing': 1}",Freelance,6 mois,"['Anglais', 'Arabe', 'Français']",2025-03-31,516-1351 MAD/jour,employer_64
job_1766,Enseignant - Projet Éducation & Formation,Description de l'offre d'emploi 1766 dans le domaine Éducation & Formation,Agadir,Éducation & Formation,"['Gestion de Formation', 'Tutorat', 'Édition Pédagogique', 'Pédagogie', 'LMS']","{'Gestion de Formation': 2, 'Tutorat': 2, 'Édition Pédagogique': 2, 'Pédagogie': 1, 'LMS': 4}",Freelance,1 mois,"['Anglais', 'Arabe']",2025-04-11,471-1322 MAD/jour,employer_86
job_1767,Category Manager - Projet Commerce & Vente,Description de l'offre d'emploi 1767 dans le domaine Commerce & Vente,Casablanca,Commerce & Vente,"['CRM', 'E-commerce', 'Export']","{'CRM': 3, 'E-commerce': 2, 'Export': 3}",Temps partiel,1 mois,['Français'],2025-04-21,717-1397 MAD/jour,employer_0
job_1768,Commercial B2B - Poste Commerce & Vente,Description de l'offre d'emploi 1768 dans le domaine Commerce & Vente,Agadir,Commerce & Vente,"['Retail', 'Sales Development', 'Vente B2B', 'Conseil en Innovation', 'Transformation Digitale']","{'Retail': 3, 'Sales Development': 1, 'Vente B2B': 5, 'Conseil en Innovation': 2, 'Transformation Digitale': 4}",Freelance,1 semaine,"['Arabe', 'Français']",2025-03-25,490-885 MAD/jour,employer_46
job_1769,Concepteur Pédagogique - Projet Éducation & Formation,Description de l'offre d'emploi 1769 dans le domaine Éducation & Formation,Meknès,Éducation & Formation,"[""Sciences de l'Éducation"", 'Instructional Design', 'Blended Learning']","{""Sciences de l'Éducation"": 1, 'Instructional Design': 1, 'Blended Learning': 2}",Mission ponctuelle,6 mois,['Français'],2025-03-19,701-974 MAD/jour,employer_26
job_1770,Ingénieur R&D - Poste Ingénierie,Description de l'offre d'emploi 1770 dans le domaine Ingénierie,Mohammedia,Ingénierie,"['SolidWorks', 'MATLAB', 'Simulation', 'Génie Électrique', 'Assurance Qualité']","{'SolidWorks': 2, 'MATLAB': 4, 'Simulation': 4, 'Génie Électrique': 1, 'Assurance Qualité': 4}",Contrat,1 mois,"['Anglais', 'Arabe', 'Français']",2025-03-14,642-930 MAD/jour,employer_97
job_1771,Security Engineer - Projet IT & Développement,Description de l'offre d'emploi 1771 dans le domaine IT & Développement,Marrakech,IT & Développement,"['Java', 'QA & Testing', 'SQL', 'Swift', 'Machine Learning']","{'Java': 5, 'QA & Testing': 2, 'SQL': 2, 'Swift': 2, 'Machine Learning': 1}",Mission ponctuelle,1 an,"['Anglais', 'Arabe', 'Français']",2025-03-28,676-1493 MAD/jour,employer_0
job_1772,Business Developer - Mission Commerce & Vente,Description de l'offre d'emploi 1772 dans le domaine Commerce & Vente,Kénitra,Commerce & Vente,"['Business Development', 'Vente B2C', 'Inside Sales']","{'Business Development': 4, 'Vente B2C': 2, 'Inside Sales': 3}",Freelance,3 mois,"['Arabe', 'Français']",2025-03-10,553-1112 MAD/jour,employer_49
job_1773,Directeur de Restaurant - Mission Tourisme & Hôtellerie,Description de l'offre d'emploi 1773 dans le domaine Tourisme & Hôtellerie,Tanger,Tourisme & Hôtellerie,"[""Organisation d'Événements"", 'Conciergerie']","{""Organisation d'Événements"": 1, 'Conciergerie': 5}",Contrat,1 an,"['Anglais', 'Arabe', 'Français']",2025-04-24,784-1348 MAD/jour,employer_46
job_1774,UI Designer - Mission Design & Création,Description de l'offre d'emploi 1774 dans le domaine Design & Création,Tanger,Design & Création,"['UX Design', 'Product Design', 'UI Design', '3D Modeling']","{'UX Design': 3, 'Product Design': 1, 'UI Design': 3, '3D Modeling': 4}",Temps partiel,6 mois,"['Anglais', 'Arabe']",2025-03-20,311-1469 MAD/jour,employer_29
job_1775,Ingénieur Process - Projet Ingénierie,Description de l'offre d'emploi 1775 dans le domaine Ingénierie,Settat,Ingénierie,"['Génie des Procédés', 'Robotique']","{'Génie des Procédés': 3, 'Robotique': 5}",Freelance,1 an,"['Anglais', 'Français']",2025-03-03,401-1012 MAD/jour,employer_97
job_1776,Account Manager - Projet Commerce & Vente,Description de l'offre d'emploi 1776 dans le domaine Commerce & Vente,Khouribga,Commerce & Vente,"['Account Management', 'E-commerce']","{'Account Management': 4, 'E-commerce': 4}",Temps partiel,1 semaine,"['Arabe', 'Français']",2025-04-14,721-1330 MAD/jour,employer_54
job_1777,Chef de Projet Architecture - Mission Architecture,Description de l'offre d'emploi 1777 dans le domaine Architecture,Fès,Architecture,"['Rhinoceros 3D', 'Rénovation', 'Design Durable']","{'Rhinoceros 3D': 5, 'Rénovation': 5, 'Design Durable': 5}",Freelance,2 semaines,[],2025-04-19,435-1332 MAD/jour,employer_51
job_1778,Financial Controller - Projet Finance & Comptabilité,Description de l'offre d'emploi 1778 dans le domaine Finance & Comptabilité,Rabat,Finance & Comptabilité,"['Excel Avancé', ""Finance d'Entreprise"", 'Comptabilité Analytique']","{'Excel Avancé': 1, ""Finance d'Entreprise"": 1, 'Comptabilité Analytique': 5}",Mission ponctuelle,6 mois,"['Anglais', 'Français']",2025-02-23,303-1066 MAD/jour,employer_69
job_1779,Scrum Master - Poste IT & Développement,Description de l'offre d'emploi 1779 dans le domaine IT & Développement,Fès,IT & Développement,"['Django', 'QA & Testing']","{'Django': 2, 'QA & Testing': 4}",Temps plein,1 mois,"['Anglais', 'Arabe', 'Français']",2025-03-28,772-1225 MAD/jour,employer_30
job_1780,Concepteur-Rédacteur - Poste Rédaction & Traduction,Description de l'offre d'emploi 1780 dans le domaine Rédaction & Traduction,Tétouan,Rédaction & Traduction,"['Copywriting', 'Journalistic Writing', 'Droit des Contrats', 'Contentieux']","{'Copywriting': 5, 'Journalistic Writing': 2, 'Droit des Contrats': 5, 'Contentieux': 2}",Freelance,3 mois,"['Anglais', 'Arabe', 'Français']",2025-03-31,598-1207 MAD/jour,employer_35
job_1781,Conseiller Pédagogique - Mission Éducation & Formation,Description de l'offre d'emploi 1781 dans le domaine Éducation & Formation,Fès,Éducation & Formation,"['Édition Pédagogique', 'Création de Cours']","{'Édition Pédagogique': 1, 'Création de Cours': 1}",Freelance,1 an,['Arabe'],2025-04-12,678-808 MAD/jour,employer_35
job_1782,Avocat - Poste Droit & Juridique,Description de l'offre d'emploi 1782 dans le domaine Droit & Juridique,Fès,Droit & Juridique,"['Droit Fiscal', 'Droit des Sociétés']","{'Droit Fiscal': 3, 'Droit des Sociétés': 1}",Freelance,2 semaines,"['Arabe', 'Français']",2025-04-03,659-1153 MAD/jour,employer_85
job_1783,Conducteur de Travaux - Mission BTP & Construction,Description de l'offre d'emploi 1783 dans le domaine BTP & Construction,Kénitra,BTP & Construction,"['Sécurité Chantier', 'Construction Durable', ""Maîtrise d'Ouvrage"", ""Maîtrise d'Œuvre"", 'AutoCAD']","{'Sécurité Chantier': 3, 'Construction Durable': 1, ""Maîtrise d'Ouvrage"": 1, ""Maîtrise d'Œuvre"": 4, 'AutoCAD': 2}",Freelance,6 mois,"['Anglais', 'Arabe', 'Français']",2025-03-07,542-942 MAD/jour,employer_68
job_1784,Scrum Master - Poste IT & Développement,Description de l'offre d'emploi 1784 dans le domaine IT & Développement,Nador,IT & Développement,"['QA & Testing', 'Vue.js', 'DevOps']","{'QA & Testing': 4, 'Vue.js': 1, 'DevOps': 4}",Contrat,1 semaine,['Arabe'],2025-04-18,456-1366 MAD/jour,employer_15
job_1785,Content Manager - Projet Marketing Digital,Description de l'offre d'emploi 1785 dans le domaine Marketing Digital,Nador,Marketing Digital,"['SEO', 'Facebook Ads', 'Branding', 'Instagram Ads', 'Lead Generation']","{'SEO': 4, 'Facebook Ads': 4, 'Branding': 1, 'Instagram Ads': 1, 'Lead Generation': 3}",Contrat,1 mois,['Français'],2025-02-25,400-1132 MAD/jour,employer_39
job_1786,BIM Coordinator - Poste BTP & Construction,Description de l'offre d'emploi 1786 dans le domaine BTP & Construction,Taza,BTP & Construction,"[""Maîtrise d'Œuvre"", 'BIM', 'Aménagement Urbain']","{""Maîtrise d'Œuvre"": 3, 'BIM': 5, 'Aménagement Urbain': 4}",Temps partiel,6 mois,"['Arabe', 'Français']",2025-03-24,668-1365 MAD/jour,employer_96
job_1787,Directeur de Formation - Poste Éducation & Formation,Description de l'offre d'emploi 1787 dans le domaine Éducation & Formation,Casablanca,Éducation & Formation,"[""Sciences de l'Éducation"", 'Blended Learning']","{""Sciences de l'Éducation"": 4, 'Blended Learning': 3}",Temps partiel,2 semaines,"['Anglais', 'Arabe', 'Français']",2025-03-10,400-926 MAD/jour,employer_19
job_1788,Ingénieur Pédagogique - Projet Éducation & Formation,Description de l'offre d'emploi 1788 dans le domaine Éducation & Formation,Safi,Éducation & Formation,"['MOOC', 'Tutorat']","{'MOOC': 4, 'Tutorat': 3}",Mission ponctuelle,3 mois,['Français'],2025-04-04,453-1138 MAD/jour,employer_86
job_1789,Ingénieur Industriel - Poste Ingénierie,Description de l'offre d'emploi 1789 dans le domaine Ingénierie,Berrechid,Ingénierie,"['IoT', 'Génie des Procédés', 'Génie Civil', 'Assessment']","{'IoT': 3, 'Génie des Procédés': 2, 'Génie Civil': 3, 'Assessment': 1}",Temps plein,1 semaine,['Anglais'],2025-03-31,310-1204 MAD/jour,employer_63
job_1790,QA Engineer - Mission IT & Développement,Description de l'offre d'emploi 1790 dans le domaine IT & Développement,Remote (Maroc),IT & Développement,"['Blockchain', 'Angular', 'Shopify', 'Python', 'Flutter']","{'Blockchain': 2, 'Angular': 1, 'Shopify': 1, 'Python': 5, 'Flutter': 2}",Temps partiel,1 mois,"['Anglais', 'Arabe', 'Français']",2025-03-24,312-945 MAD/jour,employer_91
job_1791,Responsable Communication Digitale - Mission Communication,Description de l'offre d'emploi 1791 dans le domaine Communication,Oujda,Communication,"['Relations Publiques', 'Stratégie de Communication', 'Communication Interne']","{'Relations Publiques': 1, 'Stratégie de Communication': 3, 'Communication Interne': 4}",Freelance,2 semaines,"['Anglais', 'Arabe', 'Français']",2025-03-17,527-1351 MAD/jour,employer_98
job_1792,Brand Content Manager - Poste Communication,Description de l'offre d'emploi 1792 dans le domaine Communication,Berrechid,Communication,"['Communication Corporate', 'Community Management', 'Transformation Digitale', 'KPI']","{'Communication Corporate': 4, 'Community Management': 5, 'Transformation Digitale': 2, 'KPI': 2}",Temps plein,6 mois,"['Anglais', 'Arabe', 'Français']",2025-04-03,525-910 MAD/jour,employer_60
job_1793,Juriste d'Entreprise - Mission Droit & Juridique,Description de l'offre d'emploi 1793 dans le domaine Droit & Juridique,Tétouan,Droit & Juridique,"['Contentieux', 'Droit Fiscal', 'SAP', 'ERP Finance']","{'Contentieux': 1, 'Droit Fiscal': 3, 'SAP': 5, 'ERP Finance': 5}",Mission ponctuelle,2 semaines,"['Anglais', 'Arabe']",2025-03-13,719-1359 MAD/jour,employer_58
job_1794,Hospitality Manager - Poste Tourisme & Hôtellerie,Description de l'offre d'emploi 1794 dans le domaine Tourisme & Hôtellerie,Marrakech,Tourisme & Hôtellerie,"['Hospitality Management', 'Expérience Client', 'CRM Tourisme']","{'Hospitality Management': 1, 'Expérience Client': 5, 'CRM Tourisme': 2}",Contrat,1 an,"['Anglais', 'Arabe']",2025-03-24,422-1452 MAD/jour,employer_19
job_1795,Scrum Master - Poste IT & Développement,Description de l'offre d'emploi 1795 dans le domaine IT & Développement,Marrakech,IT & Développement,"['Cybersécurité', 'SQL', 'Data Science']","{'Cybersécurité': 2, 'SQL': 5, 'Data Science': 4}",Temps plein,6 mois,"['Anglais', 'Arabe', 'Français']",2025-03-23,722-931 MAD/jour,employer_7
job_1796,Directeur d'Établissement de Santé - Poste Santé,Description de l'offre d'emploi 1796 dans le domaine Santé,Nador,Santé,"['Réglementation Médicale', 'Dossier Patient', 'Ghostwriting', 'Spanish Translation']","{'Réglementation Médicale': 4, 'Dossier Patient': 1, 'Ghostwriting': 1, 'Spanish Translation': 3}",Temps plein,6 mois,"['Arabe', 'Français']",2025-03-29,478-963 MAD/jour,employer_82
